t(s),incident,permeation
1.0,0.0,261538172265888.8
2.0,2.2621481763358016e+16,323884203674993.2
3.0,2.361923986613247e+16,353038467201622.75
4.0,2.2964676569411696e+16,379496364184867.1
5.0,2.397758464008169e+16,411053753241544.3
6.0,2.589983190062998e+16,447909750037391.56
7.0,2.835559406369834e+16,490521729662951.06
8.0,3.666033447910821e+16,557143610111257.75
9.0,3.730110610071807e+16,614863927592342.0
10.0,3.851352363084434e+16,678187243154739.4
11.0,3.9317163768521704e+16,745058048208481.5
12.0,3.931891722832416e+16,813400107068555.6
13.0,4.458769429767539e+16,903662691919870.4
14.0,3.95857747433153e+16,970045794245517.5
15.0,3.663692170371754e+16,1035786336609277.4
16.0,3.4749974351271124e+16,1101023568979108.9
17.0,3.341905251879146e+16,1165742392759188.2
18.0,3.643099745214578e+16,1246239022793112.2
19.0,3.0021233150327324e+16,1297178916061365.2
20.0,2.5842779325684068e+16,1342076327262213.8
21.0,2.4124531330576384e+16,1387141758309807.8
22.0,2.365318879195416e+16,1433407120513332.2
23.0,2.6408340780331216e+16,1492576413848837.5
24.0,2.3138519448200664e+16,1533515458566202.2
25.0,2.1245921163808696e+16,1571689553943059.2
26.0,2.004270935152394e+16,1607775773581028.8
27.0,1.9121234547318868e+16,1641785867274191.0
28.0,2.085491351633005e+16,1685041555337751.0
29.0,1.8711835435311212e+16,1715866027522186.8
30.0,1.766478029965167e+16,1745376402847069.0
31.0,1.6988063591715124e+16,1773452735957951.5
32.0,1.6437994978109798e+16,1800025850494335.8
33.0,1.7806500455948384e+16,1833673689698495.8
34.0,1.6177713533530342e+16,1857470622742770.5
35.0,1.5575999363743404e+16,1880986457976072.8
36.0,1.5437183370753602e+16,1904714918653620.8
37.0,1.5575048767915664e+16,1929178689782233.0
38.0,1.7808821061956032e+16,1963764056816927.5
39.0,1.7099387721565502e+16,1991224320837421.5
40.0,1.7133668034504018e+16,2019829282871159.2
41.0,1.7310949454326148e+16,2049074030303097.5
42.0,1.7433172185872064e+16,2078454064632177.2
43.0,1.9179689871323892e+16,2115868999353303.2
44.0,1.7778010998563484e+16,2143501291843899.5
45.0,1.820868217724604e+16,2175311008832763.5
46.0,1.904445855488824e+16,2210331682823840.5
47.0,1.8967900032244028e+16,2243428172051272.0
48.0,1.9779723854462556e+16,2280451647584927.5
49.0,1.677180632483744e+16,2301057481772859.0
50.0,1.5055406468273022e+16,2317820981454613.5
51.0,1.4655692485943244e+16,2335234450977794.0
52.0,1.4752701711737348e+16,2353624848516241.0
53.0,1.4960837868369064e+16,2372726351543440.5
54.0,1.3744847019477072e+16,2385208568320344.5
55.0,1.3170074378117478e+16,2396624658310399.5
56.0,1.2225434232361388e+16,2404098241002144.5
57.0,1.1927028989288882e+16,2411504051179794.0
58.0,1.3181284720288486e+16,2425632063214820.5
59.0,1.3518710526941466e+16,2439292641330654.5
60.0,1.2982237107731064e+16,2449532044382651.5
61.0,0.0,2394925683914947.0
62.0,0.0,2362106860873948.5
63.0,0.0,2330080008739562.5
64.0,0.0,2298699207547941.5
65.0,0.0,2267946712514910.0
66.0,0.0,2237805884540625.8
67.0,0.0,2208260636677226.0
68.0,0.0,2179295405140845.2
69.0,0.0,2150895131366677.5
70.0,0.0,2123045239922898.0
71.0,0.0,2095731624706861.2
72.0,0.0,2068940625478645.8
73.0,0.0,2042659015437629.8
74.0,0.0,2016873981897177.0
75.0,0.0,1991573112480833.0
76.0,0.0,1966744379938149.2
77.0,0.0,1942376128340880.2
78.0,0.0,1918457056518428.0
79.0,0.0,1894976208395178.8
80.0,0.0,1871922961947466.2
81.0,0.0,1849287011258630.2
82.0,0.0,1827058360997499.5
83.0,0.0,1805227311234208.8
84.0,0.0,1783784450538302.5
85.0,0.0,1762720643555313.2
86.0,0.0,1742027021344102.8
87.0,0.0,1721694970333822.8
88.0,0.0,1701716130943533.5
89.0,0.0,1682082378256887.2
90.0,0.0,1662785822022125.0
91.0,0.0,1643818796989420.2
92.0,0.0,1625173850487456.8
93.0,0.0,1606843743803809.8
94.0,0.0,1588821435620386.5
95.0,0.0,1571100084774185.8
96.0,0.0,1553673035073119.8
97.0,0.0,1536533815296012.2
98.0,0.0,1519676130910319.8
99.0,0.0,1503093855789852.0
100.0,0.0,1486781030834392.8
101.0,0.0,1470731859828557.8
102.0,0.0,1454940698398757.8
103.0,0.0,1439402051252436.8
104.0,0.0,1424110572178072.8
105.0,0.0,1409061054382518.5
106.0,0.0,1394248422208720.5
107.0,0.0,1379667739418000.8
108.0,0.0,1365314195386255.0
109.0,0.0,1351183102343194.5
110.0,0.0,1337269889850826.0
111.0,0.0,1323570110324970.8
112.0,0.0,1310079426611845.8
113.0,0.0,1296793607846923.5
114.0,0.0,1283708533596072.2
115.0,0.0,1270820186953655.5
116.0,0.0,1258124644879873.8
117.0,0.0,1245618086483042.8
118.0,0.0,1233296786117694.2
119.0,0.0,1221157105102296.8
120.0,0.0,1209195497240775.0
121.0,0.0,1197408500540230.2
122.0,0.0,1185792737210940.5
123.0,0.0,1174344908144839.8
124.0,0.0,1163061797056659.8
125.0,0.0,1151940264962408.2
126.0,0.0,1140977241897090.5
127.0,0.0,1130169733816608.8
128.0,0.0,1119514818456622.2
129.0,0.0,1109009637050267.6
130.0,0.0,1098651403990818.2
131.0,0.0,1088437393027885.6
132.0,0.0,1078364941408558.2
133.0,0.0,1068431445736262.2
134.0,0.0,1058634371633421.4
135.0,0.0,1048971228894616.6
136.0,0.0,1039439592192287.5
137.0,0.0,1030037088653310.4
138.0,0.0,1020761399239380.1
139.0,0.0,1011610257366629.2
140.0,0.0,1002581442003728.0
141.0,0.0,993672788714924.9
142.0,0.0,984882174475866.8
143.0,0.0,976207525955877.8
144.0,0.0,967646815376820.8
145.0,0.0,959198059132717.0
146.0,0.0,950859313648605.2
147.0,0.0,942628679521683.2
148.0,0.0,934504298760547.0
149.0,0.0,926484352024430.2
150.0,0.0,918567057242826.0
151.0,0.0,910750675137005.2
152.0,0.0,903033496796597.5
153.0,0.0,895413854722630.9
154.0,0.0,887890113164872.4
155.0,0.0,880460669502206.9
156.0,0.0,873123958383778.4
157.0,0.0,865878442066330.0
158.0,0.0,858722618696482.5
159.0,0.0,851655016789216.1
160.0,0.0,844674189706349.9
161.0,0.0,837778726699581.5
162.0,0.0,830967244628207.0
163.0,0.0,824238381057222.2
164.0,0.0,817590812202261.2
165.0,0.0,811023232223897.1
166.0,0.0,804534365651062.1
167.0,0.0,798122960479147.0
168.0,0.0,791787789550382.1
169.0,0.0,785527649173456.5
170.0,0.0,779341361884278.1
171.0,0.0,773227770924454.0
172.0,0.0,767185744382430.8
173.0,0.0,761214168291593.4
174.0,0.0,755311953532166.6
175.0,0.0,749478033070453.9
176.0,0.0,743711355056938.1
177.0,0.0,738010892488941.0
178.0,0.0,732375636308724.1
179.0,0.0,726804598164247.2
180.0,0.0,721296804887650.6
181.0,0.0,715851304016772.8
182.0,0.0,710467162414771.9
183.0,0.0,705143460748605.4
184.0,0.0,699879298320360.0
185.0,0.0,694673793757441.9
186.0,0.0,689526076730296.4
187.0,0.0,684435296924878.1
188.0,0.0,679400619901511.2
189.0,0.0,674421222953749.2
190.0,0.0,669496301320085.1
191.0,0.0,664625064733000.9
192.0,0.0,659806734658208.4
193.0,0.0,655040549816168.8
194.0,0.0,650325762040952.4
195.0,0.0,645661632829289.6
196.0,0.0,641047441622849.5
197.0,0.0,636482479596531.2
198.0,0.0,631966046207513.2
199.0,0.0,627497460238293.5
200.0,0.0,623076046683079.2
201.0,0.0,618701145030067.8
202.0,0.0,614372106500685.2
203.0,0.0,610088291288827.9
204.0,0.0,605849072702001.4
205.0,0.0,601653835090750.6
206.0,0.0,597501972468280.5
207.0,0.0,593392889890835.2
208.0,0.0,589326000696938.8
209.0,0.0,585300730648534.4
210.0,0.0,581316513789845.4
211.0,0.0,577372795208134.2
212.0,0.0,573469027582753.4
213.0,0.0,569604673255714.8
214.0,0.0,565779205612069.8
215.0,0.0,561992102868199.7
216.0,0.0,558242854973715.44
217.0,0.0,554530959470317.44
218.0,0.0,550855922181985.75
219.0,0.0,547217257905170.3
220.0,0.0,543614488338220.75
221.0,0.0,540047142771575.94
222.0,0.0,536514758087765.0
223.0,0.0,533016881522166.4
224.0,0.0,529553063070918.4
225.0,0.0,526122863773198.9
226.0,0.0,522725849499515.6
227.0,0.0,519361594402656.1
228.0,0.0,516029679537307.25
229.0,0.0,512729690099296.06
230.0,0.0,509461221637298.94
231.0,0.0,506223873841132.44
232.0,0.0,503017253302512.4
233.0,0.0,499840971444484.6
234.0,0.0,496694649352754.75
235.0,0.0,493577909493408.2
236.0,0.0,490490384685379.75
237.0,0.0,487431708437794.44
238.0,0.0,484401525302816.8
239.0,0.0,481399481903181.4
240.0,0.0,478425230383142.1
241.0,0.0,475478429098663.0
242.0,0.0,472558742617417.8
243.0,0.0,469665839648220.1
244.0,0.0,466799391660643.1
245.0,0.0,463959080477109.94
246.0,0.0,461144586539663.56
247.0,0.0,458355599953006.75
248.0,0.0,455591813582601.8
249.0,0.0,452852923744861.25
250.0,0.0,450138633658097.2
251.0,0.0,447448649991571.56
252.0,0.0,444782683555686.25
253.0,0.0,442140447921602.8
254.0,0.0,439521664252572.7
255.0,0.0,436926054402037.25
256.0,0.0,434353348505717.44
257.0,0.0,431803275318954.44
258.0,0.0,429275571879368.8
259.0,0.0,426769977295151.25
260.0,0.0,424286235505822.25
261.0,0.0,421824091141092.25
262.0,0.0,419383296422761.4
263.0,0.0,416963604262819.56
264.0,0.0,414564773784966.75
265.0,0.0,412186564112902.7
266.0,0.0,409828741962417.06
267.0,0.0,407491073359109.2
268.0,0.0,405173329850098.5
269.0,0.0,402875286433454.25
270.0,0.0,400596719487625.44
271.0,0.0,398337410912581.0
272.0,0.0,396097143988669.8
273.0,0.0,393872599592317.2
274.0,0.0,391669831379766.3
275.0,0.0,389485472604334.4
276.0,0.0,387319318969789.8
277.0,0.0,385171168940660.8
278.0,0.0,383040825122615.44
279.0,0.0,380928089431131.7
280.0,0.0,378832769303207.6
281.0,0.0,376754674246410.8
282.0,0.0,374693615838879.0
283.0,0.0,372649408419509.8
284.0,0.0,370621868397770.7
285.0,0.0,368610817014458.9
286.0,0.0,366616074129991.9
287.0,0.0,364637464436116.7
288.0,0.0,362674815385340.4
289.0,0.0,360727955120360.06
290.0,0.0,358796714544632.5
291.0,0.0,356880928702754.5
292.0,0.0,354980431258942.8
293.0,0.0,353095061398934.06
294.0,0.0,351224658998654.75
295.0,0.0,349369065314411.25
296.0,0.0,347528125053460.06
297.0,0.0,345701684993627.3
298.0,0.0,343889592602929.25
299.0,0.0,342091697419952.06
300.0,0.0,340307853814611.7
301.0,0.0,338537914086254.06
302.0,0.0,336781733985175.1
303.0,0.0,335039172712620.7
304.0,0.0,333310090160026.4
305.0,0.0,331594345528637.94
306.0,0.0,329891802851030.94
307.0,0.0,328202328920540.9
308.0,0.0,326525789150123.1
309.0,0.0,324862051023303.2
310.0,0.0,323210985474556.3
311.0,0.0,321572464818737.6
312.0,0.0,319946362060892.4
313.0,0.0,318332551586445.6
314.0,0.0,316730909161202.6
315.0,0.0,315141314692108.06
316.0,0.0,313563647395916.94
317.0,0.0,311997787179574.2
318.0,0.0,310443617400974.56
319.0,0.0,308901021418012.75
320.0,0.0,307369885349343.44
321.0,0.0,305850096003811.25
322.0,0.0,304341540880450.9
323.0,0.0,302844110929246.56
324.0,0.0,301357695029612.94
325.0,0.0,299882188272674.3
326.0,0.0,298417481608415.1
327.0,0.0,296963471508339.6
328.0,0.0,295520053753762.0
329.0,0.0,294087125506376.44
330.0,0.0,292664584618067.1
331.0,0.0,291252333772048.1
332.0,0.0,289850271510393.44
333.0,0.0,288458299826127.06
334.0,0.0,287076324163223.0
335.0,0.0,285704248585275.06
336.0,0.0,284341977846067.1
337.0,0.0,282989419460143.0
338.0,0.0,281646481632236.4
339.0,0.0,280313071876891.1
340.0,0.0,278989102539980.75
341.0,0.0,277674483206618.94
342.0,0.0,276369126222679.28
343.0,0.0,275072945314415.28
344.0,0.0,273785854898270.47
345.0,0.0,272507770080878.3
346.0,0.0,271238606659062.2
347.0,0.0,269978282500215.47
348.0,0.0,268726714781541.56
349.0,0.0,267483823441003.7
350.0,0.0,266249528416565.2
351.0,0.0,265023750336379.22
352.0,0.0,263806411208978.97
353.0,0.0,262597433733087.62
354.0,0.0,261396741987808.28
355.0,0.0,260204260052244.1
356.0,0.0,259019913385877.97
357.0,0.0,257843628138383.0
358.0,0.0,256675331839812.12
359.0,0.0,255514950639838.34
360.0,0.0,254362415519464.53
361.0,0.0,253217655389123.56
362.0,0.0,252080599159248.3
363.0,0.0,250951178501031.56
364.0,0.0,249829326466046.03
365.0,0.0,248714974725484.56
366.0,0.0,247608055640729.94
367.0,0.0,246508505714304.66
368.0,0.0,245416256617401.53
369.0,0.0,244331246232923.12
370.0,0.0,243253410373202.03
371.0,0.0,242182684850570.88
372.0,0.0,241119008928312.2
373.0,0.0,240062319799138.47
374.0,0.0,239012556036142.2
375.0,0.0,237969658282985.84
376.0,0.0,236933567183331.84
377.0,0.0,235904222690652.62
378.0,0.0,234881566138800.6
379.0,0.0,233865540242008.06
380.0,0.0,232856088404697.3
381.0,0.0,231853152650910.78
382.0,0.0,230856678455640.66
383.0,0.0,229866610603689.2
384.0,0.0,228882892499478.72
385.0,0.0,227905471688571.34
386.0,0.0,226934293645959.28
387.0,0.0,225969306607394.66
388.0,0.0,225010456047869.72
389.0,0.0,224057691583516.53
390.0,0.0,223110962140277.12
391.0,0.0,222170215263713.7
392.0,0.0,221235402640528.16
393.0,0.0,220306472506472.66
394.0,0.0,219383377238439.12
395.0,0.0,218466067142749.6
396.0,0.0,217554494596296.03
397.0,0.0,216648611285780.4
398.0,0.0,215748370968474.53
399.0,0.0,214853725331080.44
400.0,0.0,213964630201439.9
401.0,0.0,213081037956444.9
402.0,0.0,212202903733747.25
403.0,0.0,211330183361188.75
404.0,0.0,210462832666611.2
405.0,0.0,209600806097476.47
406.0,0.0,208744061552196.25
407.0,0.0,207892554858612.38
408.0,0.0,207046245295516.47
409.0,0.0,206205088690750.34
410.0,0.0,205369044323105.72
411.0,0.0,204538071471374.16
412.0,0.0,203712128033967.47
413.0,0.0,202891173289677.25
414.0,0.0,202075168587865.1
415.0,0.0,201264073897512.66
416.0,0.0,200457849187601.56
417.0,0.0,199656455117303.38
418.0,0.0,198859855106549.66
419.0,0.0,198068009124321.97
420.0,0.0,197280880590551.88
421.0,0.0,196498431544790.84
422.0,0.0,195720625406970.47
423.0,0.0,194947424906832.2
424.0,0.0,194178794154497.47
425.0,0.0,193414697950277.78
426.0,0.0,192655099023914.66
427.0,0.0,191899963556099.4
428.0,0.0,191149257037333.5
429.0,0.0,190402942887548.44
430.0,0.0,189660988667815.5
431.0,0.0,188923359868636.12
432.0,0.0,188190023360891.62
433.0,0.0,187460945325273.4
434.0,0.0,186736094013042.8
435.0,0.0,186015434914701.16
436.0,0.0,185298936971699.75
437.0,0.0,184586568435299.9
438.0,0.0,183878297556762.88
439.0,0.0,183174092587350.03
440.0,0.0,182473922468512.56
441.0,0.0,181777757522081.72
442.0,0.0,181085564618938.8
443.0,0.0,180397316841675.0
444.0,0.0,179712982441551.53
445.0,0.0,179032532430589.62
446.0,0.0,178355936440430.47
447.0,0.0,177683167553665.2
448.0,0.0,177014194711745.1
449.0,0.0,176348990652166.22
450.0,0.0,175687526732044.78
451.0,0.0,175029775343781.9
452.0,0.0,174375708189588.72
453.0,0.0,173725298697151.34
454.0,0.0,173078518568680.9
455.0,0.0,172435341922053.47
456.0,0.0,171795741149670.12
457.0,0.0,171159690024312.0
458.0,0.0,170527163008950.16
459.0,0.0,169898133531270.6
460.0,0.0,169272575709149.4
461.0,0.0,168650464695747.62
462.0,0.0,168031774608941.28
463.0,0.0,167416480601891.4
464.0,0.0,166804558172854.0
465.0,0.0,166195982474990.06
466.0,0.0,165590729006555.56
467.0,0.0,164988773955996.56
468.0,0.0,164390093166663.97
469.0,0.0,163794663172098.75
470.0,0.0,163202460160746.9
471.0,0.0,162613461356339.34
472.0,0.0,162027643292417.03
473.0,0.0,161444983192710.94
474.0,0.0,160865458971141.88
